elo_diff,role_diff,counter_score,target,type,diff_marksman,diff_tank,diff_support,diff_fighter,diff_mage,diff_assassin,diff_catcher,diff_vanguard,diff_enchanter
70,4.0,20.5,1,real,1,2,1,0,-2,-2,0,2,0
-70,0.0,9.399999999999999,0,real,1,0,0,0,-1,-1,0,0,-1
-155,-2.0,-15.699999999999996,1,real,1,0,1,-1,1,-1,1,0,0
155,-2.0,15.600000000000001,1,real,0,-1,0,0,-1,2,0,-1,0
155,0.0,-1.4000000000000057,1,real,1,-2,-1,-1,2,2,0,-1,0
-202,0.0,7.300000000000004,1,real,1,-2,0,1,-1,-1,1,-1,0
202,4.0,16.1,1,real,1,-2,1,-1,1,0,1,0,0
-202,-2.0,-13.099999999999994,0,real,0,1,0,1,1,-2,1,0,-1
-50,-2.0,9.200000000000003,1,real,0,-1,0,-1,2,0,0,-2,0
50,0.0,31.900000000000006,1,real,-1,0,1,0,0,1,-1,0,1
50,0.0,-4.800000000000004,1,real,0,0,1,0,-3,1,0,0,0
-191,-2.0,17.700000000000003,1,real,0,0,0,-2,0,2,-1,-1,0
191,0.0,7.800000000000011,1,real,0,2,0,0,-1,-1,-1,1,0
-304,-2.0,19.199999999999996,1,real,-1,-2,1,0,0,2,0,0,0
304,0.0,-20.6,1,real,0,0,1,0,1,-1,-1,0,1
-304,-2.0,-23.200000000000003,0,real,1,-1,1,-1,0,-1,0,-1,1
-311,2.0,4.700000000000003,0,real,-1,1,-1,2,-1,-1,-1,1,0
-292,2.0,20.9,1,real,0,1,-2,1,-1,1,-1,0,0
-144,-4.0,-13.099999999999994,0,real,-1,0,0,1,-1,2,-1,-1,0
-144,0.0,13.700000000000003,1,real,0,1,-1,1,0,-1,0,1,-1
191,0.0,-4.6000000000000085,1,real,-2,-1,1,0,0,1,0,0,1
-311,-2.0,-14.0,0,real,1,-1,1,0,-2,0,0,0,0
-292,0.0,-11.5,0,real,1,0,0,-1,-2,0,1,0,0
292,2.0,-9.399999999999999,0,real,1,0,0,-1,2,-1,0,-1,0
144,0.0,-15.300000000000004,0,real,0,-1,0,0,1,-1,0,-2,1
-279,0.0,7.5,0,real,0,-1,1,0,0,0,-1,0,0
-279,-2.0,2.6000000000000014,0,real,0,1,-2,0,-1,1,-1,0,0
441,0.0,2.8999999999999986,1,real,0,-2,-1,-1,1,3,2,-1,0
-261,-4.0,10.299999999999997,0,real,0,-1,-1,0,0,3,-1,0,0
199,2.0,0.8999999999999986,0,real,1,0,0,0,0,-1,1,0,0
332,-2.0,6.0,1,real,0,1,-1,-1,1,1,0,-1,0
-332,0.0,-18.6,0,real,-1,0,0,1,-1,1,1,1,0
-441,0.0,3.5,0,real,0,-1,1,1,-1,1,0,1,0
-261,-2.0,-19.1,0,real,0,0,3,-1,-1,-1,0,-1,0
199,2.0,16.4,1,real,0,2,2,0,-1,-2,-1,0,0
-199,2.0,0.29999999999999716,0,real,-1,2,2,-1,0,-1,0,2,0
80,0.0,2.3000000000000043,1,real,1,0,-1,0,1,0,1,1,-1
90,-2.0,-5.599999999999994,1,real,1,0,-1,-1,1,0,0,0,-1
-90,2.0,20.800000000000004,1,real,1,0,0,0,0,-1,0,0,0
90,-2.0,28.9,1,real,0,-1,0,0,2,1,-1,0,1
-80,0.0,-3.4000000000000057,0,real,-1,0,0,-1,0,2,0,-1,-1
144,0.0,0.9999999999999929,1,real,0,-1,-1,0,-1,1,-1,0,1
-239,0.0,28.200000000000003,1,real,0,1,-2,2,0,-1,0,0,0
239,0.0,3.1000000000000085,0,real,1,-1,0,0,-1,0,1,-1,0
-144,0.0,-9.799999999999997,0,real,1,0,-1,0,-1,1,0,-2,-1
-401,-2.0,-2.8999999999999986,0,real,0,0,0,1,1,-3,0,0,1
202,0.0,-0.30000000000000426,1,real,0,1,-1,2,0,-2,0,0,1
401,0.0,-14.700000000000003,1,real,1,-1,0,-1,-1,2,0,-1,0
-202,-2.0,-33.4,0,real,0,0,-1,-1,0,2,-1,0,0
-202,0.0,29.900000000000006,1,real,1,-1,-1,0,0,0,0,-1,0
112,0.0,9.600000000000001,1,real,0,2,1,0,-2,-1,0,2,0
112,0.0,-16.199999999999996,0,real,0,-1,0,0,1,1,1,-1,0
-321,2.0,-27.200000000000003,0,real,0,3,-1,1,-1,-3,-1,1,0
112,0.0,9.600000000000009,0,real,2,0,-1,0,1,-2,0,1,-1
-321,0.0,13.099999999999994,0,real,0,0,0,1,-1,0,0,0,1
90,2.0,38.8,1,real,0,-1,0,0,-2,1,1,-2,0
-155,-2.0,9.299999999999997,1,real,-2,0,0,1,0,1,-1,0,0
155,-2.0,-12.5,1,real,0,-1,0,2,0,0,0,-1,0
-155,0.0,-17.4,0,real,0,-1,1,0,-1,2,0,-1,0
-90,0.0,11.100000000000001,1,real,-2,0,1,0,1,0,1,-1,0
-90,-2.0,-6.399999999999999,0,real,-1,0,-2,3,0,0,0,-1,-1
177,-2.0,32.9,1,real,-2,0,1,1,1,0,0,1,0
177,2.0,8.5,1,real,-1,2,1,-1,0,-1,0,0,0
-177,0.0,15.599999999999994,1,real,0,-2,2,-1,0,2,-2,0,1
-70,0.0,-14.700000000000003,0,real,0,-1,0,0,2,-1,1,-1,0
-70,4.0,-29.299999999999997,0,real,1,0,2,-2,0,-2,0,0,1
40,0.0,24.299999999999997,1,real,-1,0,1,0,1,0,1,1,-1
40,2.0,0.3999999999999986,1,real,-1,-1,2,-1,0,2,0,0,1
149,0.0,-10.899999999999999,1,real,0,1,0,0,-2,0,0,2,-1
-40,0.0,18.9,1,real,-1,-1,0,-1,1,0,0,0,0
-149,0.0,13.799999999999997,0,real,0,-1,0,0,-2,1,0,0,0
-149,0.0,25.800000000000004,1,real,-2,0,0,1,1,0,1,-1,0
-191,0.0,1.6000000000000014,1,real,0,-1,0,1,0,-1,0,-1,0
191,0.0,-13.400000000000006,0,real,-1,0,0,-1,-1,2,0,0,0
-279,0.0,-10.399999999999999,1,real,0,0,1,0,0,-1,0,1,0
279,0.0,5.000000000000007,1,real,1,-2,-1,1,2,0,0,0,1
-252,0.0,-4.200000000000003,0,real,0,1,-1,0,0,-1,-1,1,-1
-441,0.0,13.299999999999997,0,real,0,-1,-1,2,0,0,0,0,0
149,0.0,-7.199999999999996,1,real,0,0,0,0,0,-1,0,0,0
149,0.0,21.1,1,real,0,0,1,0,-1,0,0,-1,0
279,0.0,5.399999999999999,1,real,-1,0,1,1,-1,0,0,0,1
252,0.0,11.299999999999997,1,real,-1,-1,1,0,0,1,1,0,0
-441,0.0,-25.999999999999993,0,real,0,0,1,0,-2,1,-1,1,0
214,0.0,8.600000000000001,1,real,1,2,0,0,-2,-1,0,1,-1
-214,0.0,0.9000000000000057,0,real,0,2,1,0,2,-2,0,1,0
-149,0.0,7.5,1,real,2,-1,0,0,1,-1,0,1,0
-53,0.0,-16.900000000000006,0,real,-1,-1,2,0,0,2,0,1,1
-53,0.0,27.5,1,real,0,-2,1,-1,1,1,1,-2,0
53,2.0,14.300000000000004,1,real,1,0,0,0,1,-2,-1,-1,0
234,0.0,2.5999999999999943,1,real,1,-1,1,-2,0,1,0,1,0
-234,0.0,-7.700000000000003,0,real,0,-3,0,0,1,2,-1,-2,1
234,0.0,25.299999999999997,1,real,0,0,1,0,-1,1,0,0,1
345,0.0,-1.5,1,real,-1,0,0,1,-1,1,1,-1,0
-345,0.0,-25.300000000000004,0,real,0,0,0,0,1,-1,1,0,-1
31,2.0,-19.299999999999997,0,real,0,2,-1,0,0,0,-1,0,1
80,0.0,14.899999999999999,1,real,0,0,1,0,1,-2,0,-1,0
-80,0.0,-33.9,0,real,0,-2,-1,0,-1,3,1,-2,-1
-265,-2.0,-30.200000000000003,0,real,1,-1,1,-1,0,0,0,0,0
-265,0.0,11.599999999999994,1,real,-1,0,0,1,-2,0,0,-1,0
265,-2.0,38.7,0,real,1,0,1,-1,0,0,0,0,0
-234,2.0,28.9,1,real,-1,0,2,0,-1,-1,1,0,0
234,-2.0,0.9000000000000057,0,real,0,1,0,0,0,-1,2,-1,-1
-345,0.0,-1.6000000000000014,0,real,0,-2,-1,0,-1,3,1,0,0
-31,2.0,3.799999999999997,1,real,0,-3,1,1,-1,0,1,-1,0
-31,2.0,-5.900000000000006,0,real,0,-1,-1,0,0,2,1,0,0
-31,0.0,-1.0999999999999943,0,real,1,0,-1,-1,0,-1,1,0,-1
31,0.0,-18.0,0,real,0,1,0,1,0,-2,0,2,0
-80,0.0,-31.799999999999997,0,real,1,1,1,0,-1,0,-1,1,1
265,0.0,2.6999999999999957,1,real,0,0,-1,0,0,0,-1,0,0
265,0.0,13.799999999999997,1,real,0,1,1,0,-1,0,0,0,0
456,-2.0,-14.399999999999999,1,real,0,-1,0,1,0,0,0,0,0
456,0.0,-33.3,0,real,1,2,-1,0,0,-1,-1,-1,0
456,2.0,-9.0,1,real,0,-2,-1,0,1,2,1,1,-1
-456,0.0,-5.499999999999993,0,real,0,1,-1,0,0,-1,0,0,0
107,2.0,-4.100000000000001,0,real,0,-1,-1,1,0,-1,1,-1,-1
107,-2.0,-0.5999999999999943,1,real,0,2,0,1,0,-1,1,0,-1
-107,0.0,6.899999999999999,0,real,0,-1,0,-1,1,1,1,0,0
107,0.0,9.5,1,real,1,0,0,1,-1,1,0,0,0
-65,-2.0,-17.6,0,real,0,3,1,-1,-1,-1,-1,2,0
-65,2.0,33.099999999999994,1,real,1,0,0,-1,0,0,0,0,0
65,0.0,22.699999999999996,1,real,0,-1,-1,0,0,1,0,0,0
-65,0.0,-15.0,0,real,0,-1,-1,1,0,1,-1,0,1
-463,2.0,-4.800000000000004,0,real,0,0,-1,0,-1,1,-1,2,0
-463,-2.0,-16.5,0,real,0,-1,0,-1,0,1,2,0,0
-2,0.0,-6.100000000000001,1,real,0,-2,-1,2,1,1,-1,-1,1
2,-2.0,-11.700000000000003,0,real,0,0,-2,0,0,2,-1,1,-1
-2,2.0,19.200000000000003,1,real,0,0,1,1,2,-3,1,-1,0
-351,0.0,4.600000000000001,1,real,0,-2,1,0,1,0,-1,-1,0
351,0.0,3.1999999999999957,1,real,0,-1,1,0,-1,1,0,1,1
-463,0.0,-10.299999999999997,1,real,0,0,0,-1,0,2,0,0,0
463,0.0,-21.1,0,real,0,0,0,-1,-1,2,1,-1,1
463,-2.0,39.5,1,real,0,0,-1,1,1,0,-1,-2,0
-351,0.0,-9.700000000000003,0,real,1,2,-1,0,0,-1,0,1,0
-351,2.0,-3.8999999999999986,1,real,1,1,0,-1,2,-2,1,0,-1
-182,0.0,7.400000000000006,1,real,1,1,0,-1,1,-1,0,1,0
182,0.0,26.1,0,real,1,-2,0,0,-1,2,-2,-1,1
-216,0.0,16.200000000000003,0,real,0,-1,1,0,2,0,0,0,0
-216,-2.0,-27.6,0,real,0,-3,-1,0,0,3,0,-1,0
351,2.0,4.0,1,real,0,0,1,1,-2,1,1,-1,0
182,0.0,25.5,1,real,0,1,1,0,-1,-1,-1,1,0
-182,0.0,-17.700000000000003,1,real,0,1,0,0,-1,0,1,0,-1
-216,0.0,14.399999999999999,0,real,0,1,0,0,-1,-1,-2,1,1
-272,2.0,-20.5,0,real,1,0,0,0,0,-1,-1,2,0
272,0.0,-4.799999999999997,1,real,1,-1,1,-1,0,0,0,1,0
82,-2.0,-0.7000000000000028,1,real,0,0,-1,0,0,1,0,2,-1
82,0.0,-22.700000000000003,0,real,1,0,0,-1,-2,1,-1,1,0
82,2.0,36.9,1,real,0,0,-1,0,1,-1,0,-1,0
-272,0.0,-11.399999999999999,0,real,-1,0,1,0,0,0,-2,2,0
272,0.0,28.699999999999996,0,real,0,-2,0,0,-1,2,0,1,0
-82,0.0,18.700000000000003,1,real,0,0,1,0,0,-1,-1,0,1
82,0.0,4.299999999999997,1,real,0,-1,-1,-1,1,3,0,0,-1
160,0.0,13.600000000000001,1,real,0,1,1,0,-2,1,-1,0,1
-160,-2.0,8.100000000000001,1,real,0,-1,1,1,2,-1,0,1,0
160,0.0,14.5,1,real,0,2,0,-1,1,-2,-1,0,0
-160,0.0,-20.099999999999994,0,real,1,0,-1,0,-2,0,-1,1,0
-160,0.0,13.299999999999997,1,real,0,1,1,-1,-2,1,0,-1,0
-25,0.0,-10.400000000000006,0,real,0,-2,0,-1,2,1,0,0,0
-191,-4.0,-5.0,0,real,0,1,-2,1,0,0,0,-3,0
25,2.0,20.4,1,real,-1,1,1,0,0,-1,1,0,0
-25,0.0,17.400000000000006,0,real,0,0,-1,0,1,0,-1,1,1
191,0.0,-13.100000000000009,0,real,-1,0,-1,0,0,2,1,0,0
191,0.0,7.299999999999997,1,real,0,0,-1,1,-2,2,0,0,-1
-191,0.0,-5.700000000000003,1,real,0,0,0,0,0,-1,-1,0,0
191,0.0,3.1999999999999957,1,real,1,-2,-2,1,1,-1,1,-1,-1
160,0.0,-5.899999999999999,0,real,0,0,0,0,-1,1,-1,0,0
160,4.0,-31.700000000000003,1,real,0,-1,2,0,-1,0,0,2,1
-160,0.0,-13.699999999999996,1,real,1,-1,-1,0,0,1,0,0,1
160,0.0,17.200000000000003,1,real,1,-2,-1,0,0,0,1,-1,0
-160,0.0,11.600000000000001,0,real,0,0,0,1,-1,-1,-1,0,1
80,0.0,-3.700000000000003,1,real,0,2,-1,-1,-1,1,-1,-1,0
-80,0.0,21.6,0,real,0,2,1,-1,1,-2,0,1,0
351,-2.0,-6.199999999999996,1,real,1,-1,-1,1,0,0,0,0,0
-351,-2.0,-26.799999999999997,0,real,0,-1,-1,1,1,1,-1,0,0
-59,-2.0,-1.6999999999999957,1,real,0,-1,0,1,-2,2,-2,1,0
-137,0.0,-6.300000000000004,0,real,0,1,-1,0,-2,2,-1,1,0
-137,-2.0,24.4,1,real,0,0,1,0,1,-1,0,0,0
137,0.0,-16.1,1,real,1,0,0,0,1,-3,0,0,1
59,0.0,9.5,1,real,0,-1,-1,0,0,2,0,1,0
-59,0.0,-11.0,0,real,0,1,-2,1,-2,1,-2,1,1
199,-2.0,-20.199999999999996,0,real,0,2,0,0,-1,-1,0,1,0
199,0.0,13.699999999999996,1,real,0,-1,0,-2,2,0,2,-1,0
-199,0.0,-18.700000000000003,0,real,0,-1,1,0,0,0,0,1,0
-90,2.0,5.999999999999993,0,real,0,0,0,0,-3,2,-1,1,0
-90,0.0,8.900000000000006,1,real,1,1,0,0,-1,1,-2,0,0
40,2.0,-6.0,0,real,1,1,0,-1,1,0,1,0,0
-191,2.0,21.1,0,real,0,0,2,-1,-2,0,-1,2,0
-191,0.0,-13.5,1,real,-1,0,1,1,-2,0,-1,1,0
191,0.0,32.1,1,real,0,-1,-1,0,-1,3,0,0,-1
90,0.0,-12.5,1,real,0,1,0,1,-2,1,1,-2,0
40,0.0,24.0,1,real,0,1,0,0,0,-1,0,0,0
-40,0.0,-0.6999999999999957,1,real,0,1,0,1,0,0,-1,0,0
-102,0.0,-9.700000000000003,0,real,0,1,-1,0,1,0,-2,1,0
-102,0.0,-10.100000000000001,0,real,0,-1,1,0,1,0,1,-1,-1
11,-2.0,-3.8999999999999986,1,real,0,1,0,1,0,-1,-2,1,0
-11,0.0,7.700000000000003,0,real,1,0,-1,0,-1,2,0,-1,0
-70,0.0,6.899999999999999,1,real,0,-2,1,0,1,1,0,-2,0
-177,-2.0,-18.300000000000004,0,real,0,-1,-1,0,1,2,1,0,-1
-177,0.0,-5.200000000000003,0,real,0,0,1,-1,0,1,-1,0,0
-70,-2.0,4.0,1,real,0,2,-2,1,0,-2,0,-1,0
70,2.0,25.099999999999994,1,real,0,1,1,-1,0,0,-1,0,0
239,-2.0,39.4,1,real,0,0,0,-1,3,-1,1,-1,0
149,0.0,12.899999999999999,1,real,0,0,1,-2,-1,2,1,0,0
-149,2.0,-3.8999999999999986,0,real,0,1,-1,0,-1,1,-1,0,0
97,2.0,-7.800000000000004,0,real,0,0,-1,1,0,-1,0,0,0
97,0.0,8.599999999999994,1,real,0,-2,-1,0,-1,1,1,0,0
261,-2.0,20.700000000000003,1,real,0,-1,-1,0,1,0,0,-1,0
-160,-4.0,-4.099999999999994,1,real,0,2,0,1,-1,-2,-1,-1,0
160,0.0,26.299999999999997,1,real,0,1,0,-1,-2,2,0,1,-1
279,2.0,-3.20000000000001,1,real,-1,0,0,0,-1,3,0,-1,0
40,-2.0,-1.7000000000000028,0,real,0,-1,-1,0,0,2,-1,-1,0
-239,0.0,29.0,0,real,0,0,1,0,-2,-1,0,-1,0
-97,2.0,-23.9,0,real,1,1,0,0,0,-1,1,0,-1
-261,-2.0,-2.1999999999999957,0,real,0,-1,-2,0,1,2,0,-2,0
-160,0.0,5.100000000000001,0,real,0,1,-1,0,-1,0,-2,1,0
-279,0.0,0.3999999999999915,0,real,0,-1,0,0,0,0,-1,-1,1
-279,0.0,11.900000000000006,1,real,0,2,-1,0,-2,0,-2,1,0
-202,-2.0,19.89999999999999,0,real,0,1,-1,-1,0,1,1,-1,0
-202,0.0,-22.200000000000003,0,real,0,0,0,0,-1,1,-1,1,0
40,2.0,10.0,0,real,0,0,0,0,-1,2,-1,0,0
-40,2.0,1.7999999999999972,0,real,-1,-2,0,1,0,2,0,0,0
69,0.0,-14.200000000000003,1,real,-1,-1,3,-1,0,0,1,0,1
-118,0.0,25.700000000000003,1,real,0,0,-1,0,0,1,0,0,0
110,0.0,-2.5999999999999943,1,real,0,1,1,0,-1,-1,0,-1,1
-206,0.0,-19.700000000000003,1,real,0,0,0,0,-1,1,0,0,0
-126,0.0,1.3999999999999986,0,real,0,1,-1,1,-1,-1,1,-1,0
67,0.0,0.10000000000000142,1,real,-1,2,0,0,0,-1,0,2,-1
164,0.0,5.299999999999997,1,real,1,-1,0,0,0,0,0,0,-1
40,0.0,-4.100000000000001,0,real,-2,0,1,1,-2,2,-1,-1,1
-40,0.0,-12.299999999999997,0,real,0,1,0,1,-1,-2,0,-1,0
-40,0.0,-3.5,1,real,0,0,0,0,-1,-1,1,0,1
90,0.0,-4.5,1,real,-1,-1,1,0,1,1,0,0,0
90,0.0,-13.5,1,real,1,-1,-1,0,0,2,-1,0,0
321,0.0,14.099999999999994,1,real,0,-1,1,0,-1,1,0,-1,1
-155,0.0,-14.200000000000003,0,real,1,1,0,-1,1,-2,0,0,1
40,0.0,-10.899999999999999,0,real,0,1,1,0,-1,0,-1,0,0
-321,2.0,-1.8999999999999915,0,real,0,0,1,0,0,0,1,1,0
-155,0.0,-20.4,0,real,0,1,0,0,0,-1,0,0,1
-351,0.0,-23.4,0,real,-1,0,0,1,-1,-1,1,-1,0
-351,0.0,0.20000000000000284,0,real,-1,0,0,1,2,-1,0,-1,0
-149,2.0,-15.299999999999997,0,real,0,0,-1,1,1,-1,0,-1,0
-149,0.0,-12.600000000000001,0,real,1,0,1,-1,-1,1,0,0,0
-160,2.0,-16.499999999999993,0,real,0,-1,-1,1,0,2,0,-1,0
-80,0.0,-27.099999999999994,0,real,0,-1,1,0,0,1,-1,0,1
202,0.0,0.4000000000000057,1,real,-1,-1,0,1,0,0,0,-1,0
102,0.0,9.700000000000003,1,real,0,3,2,-1,-2,-2,-1,1,2
102,0.0,3.299999999999997,1,real,0,1,0,0,0,-1,-1,0,0
-160,0.0,-13.5,0,real,0,0,0,1,-1,1,0,-1,0
-80,0.0,-25.0,0,real,0,0,1,1,-2,0,-1,-1,1
202,-2.0,20.599999999999994,1,real,2,0,0,-1,-1,-1,0,0,0
-202,0.0,-3.8000000000000043,1,real,0,0,-1,0,1,0,0,-1,1
-102,0.0,12.899999999999999,1,real,0,0,-1,0,0,2,-1,1,-1
391,0.0,1.6999999999999957,1,real,1,-1,-1,-1,0,2,-1,0,0
-391,2.0,8.0,1,real,0,0,-2,1,-1,0,0,0,0
391,0.0,14.799999999999997,1,real,0,0,-1,0,1,1,1,-1,0
-42,0.0,-2.8999999999999915,0,real,0,1,1,-1,1,-2,0,1,1
-42,2.0,25.0,0,real,0,-1,0,1,0,1,0,-1,0
97,0.0,-7.299999999999997,1,real,1,1,0,-1,1,0,-1,2,0
177,0.0,14.299999999999997,0,real,1,-1,-1,-1,0,1,0,0,0
177,0.0,-13.200000000000003,1,real,1,-2,1,-1,1,1,0,-1,1
-177,-2.0,-21.9,0,real,0,0,1,-1,-1,0,-1,1,1
252,4.0,18.799999999999997,1,real,-1,2,-1,1,-1,-2,1,0,0
-90,2.0,16.5,1,real,0,-1,-1,1,1,1,-1,-1,0
-90,0.0,16.599999999999994,0,real,0,0,1,-2,0,0,0,0,0
-202,0.0,34.8,1,real,-1,-1,0,1,0,0,0,-1,0
-97,0.0,-22.9,0,real,-1,2,1,1,-1,-2,0,0,1
-292,0.0,3.299999999999997,0,real,0,0,0,1,-1,1,0,-1,0
-292,0.0,-22.4,0,real,-1,1,2,-2,1,-1,0,1,0
351,2.0,28.300000000000004,1,real,0,-1,-1,1,0,2,0,-1,0
351,2.0,23.200000000000003,1,real,-1,1,1,2,-1,-1,0,-1,0
-70,0.0,3.3999999999999915,0,real,-1,-1,1,0,0,0,1,-1,0
-70,0.0,7.299999999999997,1,real,0,1,1,0,0,-2,0,0,0
70,0.0,16.299999999999997,1,real,1,0,2,-1,1,-2,0,1,0
252,0.0,-0.9000000000000057,1,real,0,0,1,0,1,-1,0,1,0
-252,2.0,-18.900000000000006,1,real,0,2,0,-1,1,-2,0,0,-1
90,-2.0,-22.6,1,real,1,0,0,-1,-1,0,0,1,0
202,0.0,-5.3999999999999915,1,real,1,0,0,0,1,-1,-1,1,0
-202,0.0,-3.200000000000003,0,real,-1,-1,1,0,0,-1,1,-1,-1
76,0.0,2.799999999999997,1,real,0,0,0,1,-1,-1,0,-1,0
-76,0.0,14.300000000000004,1,real,1,0,0,0,-1,-1,0,0,0
-151,2.0,-9.899999999999999,1,real,0,1,0,-1,-1,0,0,1,0
124,2.0,-6.5,1,real,1,-1,-1,1,1,1,-1,1,0
-124,0.0,15.399999999999999,1,real,0,-2,0,0,1,1,0,-1,0
124,0.0,-16.800000000000004,0,real,-1,-1,0,0,0,0,0,0,0
-318,-2.0,9.0,1,real,0,-1,-2,1,1,0,-1,-1,0
-209,0.0,17.699999999999996,0,real,0,-1,-1,1,1,1,1,1,0
99,-4.0,-27.699999999999996,0,real,0,-1,-1,0,1,1,0,0,0
99,0.0,4.600000000000001,1,real,-1,1,0,0,0,2,1,1,-1
84,0.0,19.699999999999996,1,real,1,0,0,0,-1,0,0,2,0
84,0.0,2.3999999999999986,0,real,0,0,1,0,1,-1,1,0,0
224,0.0,-1.999999999999993,1,real,0,0,-1,0,2,0,0,0,0
224,0.0,11.600000000000001,1,real,0,-2,0,0,1,1,0,-1,0
-27,0.0,-3.6999999999999957,1,real,1,2,1,0,-1,-1,-1,0,0
-152,2.0,-1.6000000000000014,0,real,0,-2,-1,0,0,2,1,-2,0
-152,0.0,-4.299999999999997,1,real,-1,0,0,2,1,-2,0,0,0
316,0.0,23.200000000000003,1,real,-1,0,0,1,-1,1,0,0,0
-316,2.0,-26.299999999999997,0,real,1,2,-1,0,0,-1,0,1,0
76,2.0,12.199999999999996,1,real,0,1,1,-1,0,-1,-1,0,0
0,0.0,10.299999999999997,1,real,0,0,1,0,0,-2,1,0,0
0,-4.0,-23.299999999999997,0,real,0,1,1,0,-2,0,0,1,-1
151,0.0,-6.500000000000007,0,real,0,0,1,0,1,1,-1,0,0
318,2.0,-18.800000000000004,0,real,0,3,0,0,-1,-1,-1,2,0
-209,0.0,-7.100000000000001,1,real,0,-2,0,2,-1,1,1,-1,0
-209,-2.0,-8.799999999999997,1,real,0,2,-2,1,1,-1,-1,0,0
99,0.0,15.600000000000001,1,real,-1,-2,0,1,-1,2,1,0,0
-84,0.0,-1.3999999999999915,1,real,1,-3,-1,1,0,2,2,-1,0
-224,0.0,13.5,1,real,0,1,-1,1,-1,1,-1,1,0
27,-4.0,7.105427357601002e-15,0,real,0,0,-1,0,-1,2,-1,0,0
-152,-2.0,6.5,1,real,-1,0,0,0,1,0,1,0,-1
0,2.0,21.699999999999996,1,real,-1,-1,-1,1,0,2,0,0,0
0,0.0,-7.899999999999999,0,real,1,2,-1,0,-1,-1,-1,0,0
0,0.0,-4.0,0,real,0,0,-1,0,-1,1,-1,0,0
58,2.0,-5.700000000000003,0,real,0,-2,-1,-1,0,2,0,-1,0
-58,2.0,19.200000000000003,1,real,0,2,1,-1,-2,0,-1,1,0
-133,0.0,-6.199999999999996,0,real,0,0,0,-1,-1,2,0,0,0
133,0.0,10.600000000000001,1,real,-2,1,0,0,-1,0,-1,-1,0
99,-2.0,-28.699999999999996,0,real,1,0,-1,0,0,-1,1,-1,0
99,0.0,-1.8999999999999986,1,real,-1,1,0,0,-3,2,-1,1,0
-99,-2.0,-19.799999999999997,0,real,0,1,0,0,1,-1,0,0,0
-99,4.0,6.300000000000004,1,real,0,0,0,-1,1,0,1,1,0
99,0.0,0.29999999999999716,1,real,0,-2,0,0,0,0,1,0,0
170,2.0,-0.8999999999999986,0,real,0,2,0,0,-2,-1,-1,1,0
170,-2.0,-1.1999999999999957,1,real,0,-2,1,0,1,0,1,-1,0
-170,0.0,-20.599999999999994,0,real,0,-2,0,1,-1,1,0,0,1
-170,0.0,-13.499999999999993,0,real,1,-1,1,0,1,-1,0,1,0
15,0.0,-25.200000000000003,0,real,1,0,-1,0,0,0,0,0,0
15,2.0,-1.1000000000000014,0,real,0,-1,-1,0,0,1,1,-1,0
15,0.0,28.0,1,real,0,0,-1,1,1,0,0,0,0
125,0.0,2.5,1,real,1,-3,-1,0,0,1,1,-1,0
-125,-2.0,-8.29999999999999,0,real,0,0,1,1,-1,-1,-1,1,0
-125,0.0,20.199999999999996,0,real,0,-1,0,-1,0,1,0,1,0
0,0.0,0.70000000000001,1,real,0,0,1,0,-1,1,0,1,0
-58,0.0,23.299999999999997,1,real,1,0,0,0,-1,0,0,0,0
-133,-2.0,-3.700000000000003,1,real,0,-1,1,0,1,-1,0,1,0
-133,0.0,27.9,0,real,0,-2,0,-1,0,2,1,-1,0
-15,-2.0,9.5,1,real,1,-1,1,-1,1,0,1,-1,1
152,0.0,-3.8999999999999986,1,real,0,1,0,0,1,-1,-2,1,0
209,-2.0,2.8999999999999986,1,real,0,0,3,-1,-2,0,0,2,0
209,0.0,24.799999999999997,1,real,1,0,1,0,-2,0,0,2,0
27,0.0,-24.199999999999996,0,real,-1,1,0,0,0,0,0,1,1
-27,0.0,-19.5,1,real,-1,1,0,2,-1,-1,0,0,-1
-130,0.0,-31.799999999999997,0,real,1,-1,0,0,-1,-1,1,-1,-1
152,0.0,24.199999999999996,1,real,1,1,0,0,0,-1,1,0,-1
-152,0.0,3.6000000000000014,0,real,0,-2,0,0,-1,2,-1,-1,0
84,0.0,9.699999999999996,1,real,-1,-1,0,-1,1,2,0,1,0
-84,0.0,14.099999999999994,1,real,-1,-1,1,0,1,1,0,2,-1
84,0.0,28.099999999999994,1,real,-1,0,0,1,-2,1,-1,1,-1
152,2.0,-1.5999999999999943,1,real,-1,0,0,1,1,0,-1,0,0
-130,0.0,-12.5,0,real,-1,0,-1,1,-2,0,1,0,0
27,0.0,-8.300000000000004,0,real,-1,0,-1,1,-1,1,0,1,0
-27,0.0,14.79999999999999,0,real,-1,-1,1,1,-1,1,0,-1,0
-5,0.0,-5.599999999999994,1,real,-1,-2,2,0,-1,2,0,-1,2
-5,2.0,3.0,1,real,0,0,0,-1,-2,2,-1,-1,1
151,0.0,28.5,1,real,2,-1,-1,-1,-1,1,0,-1,1
-151,2.0,1.4000000000000057,0,real,0,1,1,-1,1,-1,1,0,0
89,4.0,3.700000000000003,1,real,1,-1,2,-1,1,-1,0,0,1
89,2.0,-8.200000000000003,1,real,1,-1,0,1,3,-2,-1,-1,1
-192,-2.0,11.100000000000001,1,real,1,0,-1,-1,0,-1,1,0,-1
